Date,Price,Quantity Sold,exterior,rarity
Jul 28 2014 01: +0,23.47,81,Battle-Scarred,Covert
Jul 29 2014 01: +0,23.077,78,Battle-Scarred,Covert
Jul 30 2014 01: +0,24.16,65,Battle-Scarred,Covert
Jul 31 2014 01: +0,24.88,65,Battle-Scarred,Covert
Aug 01 2014 01: +0,24.048,68,Battle-Scarred,Covert
Aug 02 2014 01: +0,27.231,84,Battle-Scarred,Covert
Aug 03 2014 01: +0,26.155,71,Battle-Scarred,Covert
Aug 04 2014 01: +0,24.277,71,Battle-Scarred,Covert
Aug 05 2014 01: +0,24.87,75,Battle-Scarred,Covert
Aug 06 2014 01: +0,24.997,75,Battle-Scarred,Covert
Aug 07 2014 01: +0,25.489,83,Battle-Scarred,Covert
Aug 08 2014 01: +0,25.664,78,Battle-Scarred,Covert
Aug 09 2014 01: +0,25.818,49,Battle-Scarred,Covert
Aug 10 2014 01: +0,24.975,59,Battle-Scarred,Covert
Aug 11 2014 01: +0,25.038,68,Battle-Scarred,Covert
Aug 12 2014 01: +0,26.095,71,Battle-Scarred,Covert
Aug 13 2014 01: +0,27.055,61,Battle-Scarred,Covert
Aug 14 2014 01: +0,28.965,76,Battle-Scarred,Covert
Aug 15 2014 01: +0,27.583,86,Battle-Scarred,Covert
Aug 16 2014 01: +0,27.88,64,Battle-Scarred,Covert
Aug 17 2014 01: +0,26.161,87,Battle-Scarred,Covert
Aug 18 2014 01: +0,23.99,73,Battle-Scarred,Covert
Aug 19 2014 01: +0,24.304,73,Battle-Scarred,Covert
Aug 20 2014 01: +0,25.062,66,Battle-Scarred,Covert
Aug 21 2014 01: +0,25.224,68,Battle-Scarred,Covert
Aug 22 2014 01: +0,24.979,64,Battle-Scarred,Covert
Aug 23 2014 01: +0,24.699,72,Battle-Scarred,Covert
Aug 24 2014 01: +0,24.434,73,Battle-Scarred,Covert
Aug 25 2014 01: +0,25.249,90,Battle-Scarred,Covert
Aug 26 2014 01: +0,25.909,86,Battle-Scarred,Covert
Aug 27 2014 01: +0,27.336,88,Battle-Scarred,Covert
Aug 28 2014 01: +0,25.956,57,Battle-Scarred,Covert
Aug 29 2014 01: +0,26.363,79,Battle-Scarred,Covert
Aug 30 2014 01: +0,26.535,96,Battle-Scarred,Covert
Aug 31 2014 01: +0,27.626,74,Battle-Scarred,Covert
Sep 01 2014 01: +0,27.173,82,Battle-Scarred,Covert
Sep 02 2014 01: +0,27.356,67,Battle-Scarred,Covert
Sep 03 2014 01: +0,27.76,49,Battle-Scarred,Covert
Sep 04 2014 01: +0,27.248,73,Battle-Scarred,Covert
Sep 05 2014 01: +0,25.329,80,Battle-Scarred,Covert
Sep 06 2014 01: +0,26.195,91,Battle-Scarred,Covert
Sep 07 2014 01: +0,26.569,78,Battle-Scarred,Covert
Sep 08 2014 01: +0,26.356,74,Battle-Scarred,Covert
Sep 09 2014 01: +0,27.638,71,Battle-Scarred,Covert
Sep 10 2014 01: +0,28.348,59,Battle-Scarred,Covert
Sep 11 2014 01: +0,27.652,88,Battle-Scarred,Covert
Sep 12 2014 01: +0,26.157,89,Battle-Scarred,Covert
Sep 13 2014 01: +0,26.027,85,Battle-Scarred,Covert
Sep 14 2014 01: +0,24.712,70,Battle-Scarred,Covert
Sep 15 2014 01: +0,25.541,85,Battle-Scarred,Covert
Sep 16 2014 01: +0,25.39,73,Battle-Scarred,Covert
Sep 17 2014 01: +0,24.012,81,Battle-Scarred,Covert
Sep 18 2014 01: +0,26.284,87,Battle-Scarred,Covert
Sep 19 2014 01: +0,24.471,89,Battle-Scarred,Covert
Sep 20 2014 01: +0,23.742,103,Battle-Scarred,Covert
Sep 21 2014 01: +0,24.574,75,Battle-Scarred,Covert
Sep 22 2014 01: +0,23.968,88,Battle-Scarred,Covert
Sep 23 2014 01: +0,24.644,66,Battle-Scarred,Covert
Sep 24 2014 01: +0,23.923,65,Battle-Scarred,Covert
Sep 25 2014 01: +0,24.036,80,Battle-Scarred,Covert
Sep 26 2014 01: +0,23.79,91,Battle-Scarred,Covert
Sep 27 2014 01: +0,23.84,93,Battle-Scarred,Covert
Sep 28 2014 01: +0,23.954,92,Battle-Scarred,Covert
Sep 29 2014 01: +0,23.977,68,Battle-Scarred,Covert
Sep 30 2014 01: +0,23.354,89,Battle-Scarred,Covert
Oct 01 2014 01: +0,22.654,102,Battle-Scarred,Covert
Oct 02 2014 01: +0,23.151,97,Battle-Scarred,Covert
Oct 03 2014 01: +0,23.355,97,Battle-Scarred,Covert
Oct 04 2014 01: +0,23.783,117,Battle-Scarred,Covert
Oct 05 2014 01: +0,22.995,121,Battle-Scarred,Covert
Oct 06 2014 01: +0,23.099,93,Battle-Scarred,Covert
Oct 07 2014 01: +0,23.55,79,Battle-Scarred,Covert
Oct 08 2014 01: +0,23.474,99,Battle-Scarred,Covert
Oct 09 2014 01: +0,22.699,103,Battle-Scarred,Covert
Oct 10 2014 01: +0,22.254,121,Battle-Scarred,Covert
Oct 11 2014 01: +0,22.397,116,Battle-Scarred,Covert
Oct 12 2014 01: +0,22.135,115,Battle-Scarred,Covert
Oct 13 2014 01: +0,21.789,105,Battle-Scarred,Covert
Oct 14 2014 01: +0,21.7,109,Battle-Scarred,Covert
Oct 15 2014 01: +0,22.486,105,Battle-Scarred,Covert
Oct 16 2014 01: +0,22.017,88,Battle-Scarred,Covert
Oct 17 2014 01: +0,21.654,113,Battle-Scarred,Covert
Oct 18 2014 01: +0,22.025,107,Battle-Scarred,Covert
Oct 19 2014 01: +0,20.01,127,Battle-Scarred,Covert
Oct 20 2014 01: +0,20.547,94,Battle-Scarred,Covert
Oct 21 2014 01: +0,20.293,87,Battle-Scarred,Covert
Oct 22 2014 01: +0,20.753,97,Battle-Scarred,Covert
Oct 23 2014 01: +0,20.089,108,Battle-Scarred,Covert
Oct 24 2014 01: +0,21.06,133,Battle-Scarred,Covert
Oct 25 2014 01: +0,21.506,108,Battle-Scarred,Covert
Oct 26 2014 01: +0,19.525,133,Battle-Scarred,Covert
Oct 27 2014 01: +0,18.736,126,Battle-Scarred,Covert
Oct 28 2014 01: +0,19.343,100,Battle-Scarred,Covert
Oct 29 2014 01: +0,19.261,100,Battle-Scarred,Covert
Oct 30 2014 01: +0,21.221,98,Battle-Scarred,Covert
Oct 31 2014 01: +0,19.389,152,Battle-Scarred,Covert
Nov 01 2014 01: +0,19.95,152,Battle-Scarred,Covert
Nov 02 2014 01: +0,19.798,146,Battle-Scarred,Covert
Nov 03 2014 01: +0,19.264,113,Battle-Scarred,Covert
Nov 04 2014 01: +0,19.765,82,Battle-Scarred,Covert
Nov 05 2014 01: +0,18.936,94,Battle-Scarred,Covert
Nov 06 2014 01: +0,18.741,96,Battle-Scarred,Covert
Nov 07 2014 01: +0,18.489,120,Battle-Scarred,Covert
Nov 08 2014 01: +0,18.986,138,Battle-Scarred,Covert
Nov 09 2014 01: +0,18.496,128,Battle-Scarred,Covert
Nov 10 2014 01: +0,18.215,98,Battle-Scarred,Covert
Nov 11 2014 01: +0,18.252,122,Battle-Scarred,Covert
Nov 12 2014 01: +0,15.308,186,Battle-Scarred,Covert
Nov 13 2014 01: +0,15.995,155,Battle-Scarred,Covert
Nov 14 2014 01: +0,16.417,141,Battle-Scarred,Covert
Nov 15 2014 01: +0,16.018,135,Battle-Scarred,Covert
Nov 16 2014 01: +0,15.651,147,Battle-Scarred,Covert
Nov 17 2014 01: +0,15.695,131,Battle-Scarred,Covert
Nov 18 2014 01: +0,16.067,109,Battle-Scarred,Covert
Nov 19 2014 01: +0,14.895,107,Battle-Scarred,Covert
Nov 20 2014 01: +0,14.816,121,Battle-Scarred,Covert
Nov 21 2014 01: +0,14.408,140,Battle-Scarred,Covert
Nov 22 2014 01: +0,14.5,149,Battle-Scarred,Covert
Nov 23 2014 01: +0,14.592,148,Battle-Scarred,Covert
Nov 24 2014 01: +0,14.442,131,Battle-Scarred,Covert
Nov 25 2014 01: +0,15.649,106,Battle-Scarred,Covert
Nov 26 2014 01: +0,16.484,112,Battle-Scarred,Covert
Nov 27 2014 01: +0,17.014,159,Battle-Scarred,Covert
Nov 28 2014 01: +0,17.266,145,Battle-Scarred,Covert
Nov 29 2014 01: +0,21.839,27,Battle-Scarred,Covert
Nov 30 2014 01: +0,17.269,248,Battle-Scarred,Covert
Dec 01 2014 01: +0,14.17,151,Battle-Scarred,Covert
Dec 02 2014 01: +0,15.824,121,Battle-Scarred,Covert
Dec 03 2014 01: +0,15.866,114,Battle-Scarred,Covert
Dec 04 2014 01: +0,16.525,120,Battle-Scarred,Covert
Dec 05 2014 01: +0,18.104,157,Battle-Scarred,Covert
Dec 06 2014 01: +0,17.937,158,Battle-Scarred,Covert
Dec 07 2014 01: +0,17.6,157,Battle-Scarred,Covert
Dec 08 2014 01: +0,17.148,137,Battle-Scarred,Covert
Dec 09 2014 01: +0,17.007,139,Battle-Scarred,Covert
Dec 10 2014 01: +0,16.344,157,Battle-Scarred,Covert
Dec 11 2014 01: +0,17.018,137,Battle-Scarred,Covert
Dec 12 2014 01: +0,16.771,171,Battle-Scarred,Covert
Dec 13 2014 01: +0,18.156,174,Battle-Scarred,Covert
Dec 14 2014 01: +0,17.703,167,Battle-Scarred,Covert
Dec 15 2014 01: +0,17.697,128,Battle-Scarred,Covert
Dec 16 2014 01: +0,16.917,123,Battle-Scarred,Covert
Dec 17 2014 01: +0,16.944,145,Battle-Scarred,Covert
Dec 18 2014 01: +0,16.482,169,Battle-Scarred,Covert
Dec 19 2014 01: +0,17.429,164,Battle-Scarred,Covert
Dec 20 2014 01: +0,17.708,153,Battle-Scarred,Covert
Dec 21 2014 01: +0,16.546,181,Battle-Scarred,Covert
Dec 22 2014 01: +0,17.259,158,Battle-Scarred,Covert
Dec 23 2014 01: +0,16.924,171,Battle-Scarred,Covert
Dec 24 2014 01: +0,16.458,211,Battle-Scarred,Covert
Dec 25 2014 01: +0,18.933,266,Battle-Scarred,Covert
Dec 26 2014 01: +0,19.124,219,Battle-Scarred,Covert
Dec 27 2014 01: +0,19.126,212,Battle-Scarred,Covert
Dec 28 2014 01: +0,19.079,201,Battle-Scarred,Covert
Dec 29 2014 01: +0,18.773,186,Battle-Scarred,Covert
Dec 30 2014 01: +0,18.461,190,Battle-Scarred,Covert
Dec 31 2014 01: +0,18.757,193,Battle-Scarred,Covert
Jan 01 2015 01: +0,18.816,166,Battle-Scarred,Covert
Jan 02 2015 01: +0,18.229,205,Battle-Scarred,Covert
Jan 03 2015 01: +0,17.935,210,Battle-Scarred,Covert
Jan 04 2015 01: +0,18.602,221,Battle-Scarred,Covert
Jan 05 2015 01: +0,18.42,200,Battle-Scarred,Covert
Jan 06 2015 01: +0,18.342,164,Battle-Scarred,Covert
Jan 07 2015 01: +0,18.546,144,Battle-Scarred,Covert
Jan 08 2015 01: +0,18.792,176,Battle-Scarred,Covert
Jan 09 2015 01: +0,17.487,238,Battle-Scarred,Covert
Jan 10 2015 01: +0,17.315,240,Battle-Scarred,Covert
Jan 11 2015 01: +0,17.048,239,Battle-Scarred,Covert
Jan 12 2015 01: +0,16.832,213,Battle-Scarred,Covert
Jan 13 2015 01: +0,16.928,216,Battle-Scarred,Covert
Jan 14 2015 01: +0,17.397,218,Battle-Scarred,Covert
Jan 15 2015 01: +0,17.792,190,Battle-Scarred,Covert
Jan 16 2015 01: +0,16.806,223,Battle-Scarred,Covert
Jan 17 2015 01: +0,16.535,234,Battle-Scarred,Covert
Jan 18 2015 01: +0,16.699,217,Battle-Scarred,Covert
Jan 19 2015 01: +0,16.59,208,Battle-Scarred,Covert
Jan 20 2015 01: +0,16.674,176,Battle-Scarred,Covert
Jan 21 2015 01: +0,15.907,181,Battle-Scarred,Covert
Jan 22 2015 01: +0,15.595,209,Battle-Scarred,Covert
Jan 23 2015 01: +0,16.577,248,Battle-Scarred,Covert
Jan 24 2015 01: +0,17.183,274,Battle-Scarred,Covert
Jan 25 2015 01: +0,16.469,267,Battle-Scarred,Covert
Jan 26 2015 01: +0,15.804,229,Battle-Scarred,Covert
Jan 27 2015 01: +0,16.074,197,Battle-Scarred,Covert
Jan 28 2015 01: +0,16.03,200,Battle-Scarred,Covert
Jan 29 2015 01: +0,15.76,196,Battle-Scarred,Covert
Jan 30 2015 01: +0,15.429,285,Battle-Scarred,Covert
Jan 31 2015 01: +0,15.783,267,Battle-Scarred,Covert
Feb 01 2015 01: +0,15.484,285,Battle-Scarred,Covert
Feb 02 2015 01: +0,15.352,242,Battle-Scarred,Covert
Feb 03 2015 01: +0,16.201,214,Battle-Scarred,Covert
Feb 04 2015 01: +0,16.25,213,Battle-Scarred,Covert
Feb 05 2015 01: +0,16.382,213,Battle-Scarred,Covert
Feb 06 2015 01: +0,15.8,235,Battle-Scarred,Covert
Feb 07 2015 01: +0,16.133,283,Battle-Scarred,Covert
Feb 08 2015 01: +0,15.196,262,Battle-Scarred,Covert
Feb 09 2015 01: +0,15.692,209,Battle-Scarred,Covert
Feb 10 2015 01: +0,16.167,200,Battle-Scarred,Covert
Feb 11 2015 01: +0,15.967,217,Battle-Scarred,Covert
Feb 12 2015 01: +0,15.726,223,Battle-Scarred,Covert
Feb 13 2015 01: +0,15.649,256,Battle-Scarred,Covert
Feb 14 2015 01: +0,16.441,247,Battle-Scarred,Covert
Feb 15 2015 01: +0,16.164,265,Battle-Scarred,Covert
Feb 16 2015 01: +0,15.868,238,Battle-Scarred,Covert
Feb 17 2015 01: +0,15.986,201,Battle-Scarred,Covert
Feb 18 2015 01: +0,16.188,210,Battle-Scarred,Covert
Feb 19 2015 01: +0,16.466,199,Battle-Scarred,Covert
Feb 20 2015 01: +0,16.076,240,Battle-Scarred,Covert
Feb 21 2015 01: +0,15.792,218,Battle-Scarred,Covert
Feb 22 2015 01: +0,16.247,188,Battle-Scarred,Covert
Feb 23 2015 01: +0,15.912,191,Battle-Scarred,Covert
Feb 24 2015 01: +0,16.373,184,Battle-Scarred,Covert
Feb 25 2015 01: +0,16.387,188,Battle-Scarred,Covert
Feb 26 2015 01: +0,16.545,188,Battle-Scarred,Covert
Feb 27 2015 01: +0,15.941,240,Battle-Scarred,Covert
Feb 28 2015 01: +0,15.749,242,Battle-Scarred,Covert
Mar 01 2015 01: +0,16.15,250,Battle-Scarred,Covert
Mar 02 2015 01: +0,15.993,206,Battle-Scarred,Covert
Mar 03 2015 01: +0,15.848,195,Battle-Scarred,Covert
Mar 04 2015 01: +0,16.1,190,Battle-Scarred,Covert
Mar 05 2015 01: +0,16.197,175,Battle-Scarred,Covert
Mar 06 2015 01: +0,16.065,210,Battle-Scarred,Covert
Mar 07 2015 01: +0,15.883,236,Battle-Scarred,Covert
Mar 08 2015 01: +0,15.483,235,Battle-Scarred,Covert
Mar 09 2015 01: +0,15.143,196,Battle-Scarred,Covert
Mar 10 2015 01: +0,15.012,188,Battle-Scarred,Covert
Mar 11 2015 01: +0,14.924,180,Battle-Scarred,Covert
Mar 12 2015 01: +0,15.075,196,Battle-Scarred,Covert
Mar 13 2015 01: +0,15.104,269,Battle-Scarred,Covert
Mar 14 2015 01: +0,15.176,319,Battle-Scarred,Covert
Mar 15 2015 01: +0,14.545,335,Battle-Scarred,Covert
Mar 16 2015 01: +0,14.33,267,Battle-Scarred,Covert
Mar 17 2015 01: +0,14.343,210,Battle-Scarred,Covert
Mar 18 2015 01: +0,14.974,211,Battle-Scarred,Covert
Mar 19 2015 01: +0,15.771,210,Battle-Scarred,Covert
Mar 20 2015 01: +0,15.253,260,Battle-Scarred,Covert
Mar 21 2015 01: +0,15.413,253,Battle-Scarred,Covert
Mar 22 2015 01: +0,15.471,240,Battle-Scarred,Covert
Mar 23 2015 01: +0,15.838,203,Battle-Scarred,Covert
Mar 24 2015 01: +0,15.547,220,Battle-Scarred,Covert
Mar 25 2015 01: +0,15.825,213,Battle-Scarred,Covert
Mar 26 2015 01: +0,16.126,213,Battle-Scarred,Covert
Mar 27 2015 01: +0,16.002,259,Battle-Scarred,Covert
Mar 28 2015 01: +0,15.835,267,Battle-Scarred,Covert
Mar 29 2015 01: +0,15.555,235,Battle-Scarred,Covert
Mar 30 2015 01: +0,15.42,201,Battle-Scarred,Covert
Mar 31 2015 01: +0,15.493,242,Battle-Scarred,Covert
Apr 01 2015 01: +0,15.76,265,Battle-Scarred,Covert
Apr 02 2015 01: +0,15.445,236,Battle-Scarred,Covert
Apr 03 2015 01: +0,15.601,266,Battle-Scarred,Covert
Apr 04 2015 01: +0,16.028,292,Battle-Scarred,Covert
Apr 05 2015 01: +0,16.119,265,Battle-Scarred,Covert
Apr 06 2015 01: +0,15.988,268,Battle-Scarred,Covert
Apr 07 2015 01: +0,16.221,309,Battle-Scarred,Covert
Apr 08 2015 01: +0,15.719,283,Battle-Scarred,Covert
Apr 09 2015 01: +0,15.937,294,Battle-Scarred,Covert
Apr 10 2015 01: +0,16.104,207,Battle-Scarred,Covert
Apr 11 2015 01: +0,16.081,340,Battle-Scarred,Covert
Apr 12 2015 01: +0,16.01,265,Battle-Scarred,Covert
Apr 13 2015 01: +0,14.984,243,Battle-Scarred,Covert
Apr 14 2015 01: +0,14.896,205,Battle-Scarred,Covert
Apr 15 2015 01: +0,14.587,235,Battle-Scarred,Covert
Apr 16 2015 01: +0,12.572,437,Battle-Scarred,Covert
Apr 17 2015 01: +0,12.882,383,Battle-Scarred,Covert
Apr 18 2015 01: +0,12.804,337,Battle-Scarred,Covert
Apr 19 2015 01: +0,12.631,252,Battle-Scarred,Covert
Apr 20 2015 01: +0,12.163,310,Battle-Scarred,Covert
Apr 21 2015 01: +0,12.124,266,Battle-Scarred,Covert
Apr 22 2015 01: +0,12.135,250,Battle-Scarred,Covert
Apr 23 2015 01: +0,12.22,273,Battle-Scarred,Covert
Apr 24 2015 01: +0,12.26,294,Battle-Scarred,Covert
Apr 25 2015 01: +0,12.439,352,Battle-Scarred,Covert
Apr 26 2015 01: +0,12.536,312,Battle-Scarred,Covert
Apr 27 2015 01: +0,12.376,285,Battle-Scarred,Covert
Apr 28 2015 01: +0,12.656,269,Battle-Scarred,Covert
Apr 29 2015 01: +0,12.864,240,Battle-Scarred,Covert
Apr 30 2015 01: +0,12.68,309,Battle-Scarred,Covert
May 01 2015 01: +0,11.843,454,Battle-Scarred,Covert
May 02 2015 01: +0,12.47,365,Battle-Scarred,Covert
May 03 2015 01: +0,12.013,322,Battle-Scarred,Covert
May 04 2015 01: +0,11.836,345,Battle-Scarred,Covert
May 05 2015 01: +0,12.297,259,Battle-Scarred,Covert
May 06 2015 01: +0,12.787,271,Battle-Scarred,Covert
May 07 2015 01: +0,12.762,240,Battle-Scarred,Covert
May 08 2015 01: +0,12.717,322,Battle-Scarred,Covert
May 09 2015 01: +0,12.904,328,Battle-Scarred,Covert
May 10 2015 01: +0,12.485,315,Battle-Scarred,Covert
May 11 2015 01: +0,12.566,249,Battle-Scarred,Covert
May 12 2015 01: +0,13.2,263,Battle-Scarred,Covert
May 13 2015 01: +0,12.859,255,Battle-Scarred,Covert
May 14 2015 01: +0,12.834,267,Battle-Scarred,Covert
May 15 2015 01: +0,12.867,254,Battle-Scarred,Covert
May 16 2015 01: +0,13.578,328,Battle-Scarred,Covert
May 17 2015 01: +0,12.916,298,Battle-Scarred,Covert
May 18 2015 01: +0,12.826,247,Battle-Scarred,Covert
May 19 2015 01: +0,12.937,240,Battle-Scarred,Covert
May 20 2015 01: +0,12.864,236,Battle-Scarred,Covert
May 21 2015 01: +0,13.171,262,Battle-Scarred,Covert
May 22 2015 01: +0,13.451,317,Battle-Scarred,Covert
May 23 2015 01: +0,13.121,318,Battle-Scarred,Covert
May 24 2015 01: +0,12.767,277,Battle-Scarred,Covert
May 25 2015 01: +0,12.917,287,Battle-Scarred,Covert
May 26 2015 01: +0,13.261,255,Battle-Scarred,Covert
May 27 2015 01: +0,10.091,659,Battle-Scarred,Covert
May 28 2015 01: +0,11.16,376,Battle-Scarred,Covert
May 29 2015 01: +0,12.009,397,Battle-Scarred,Covert
May 30 2015 01: +0,12.364,321,Battle-Scarred,Covert
May 31 2015 01: +0,12.087,346,Battle-Scarred,Covert
Jun 01 2015 01: +0,12.428,329,Battle-Scarred,Covert
Jun 02 2015 01: +0,12.381,326,Battle-Scarred,Covert
Jun 03 2015 01: +0,12.054,331,Battle-Scarred,Covert
Jun 04 2015 01: +0,11.949,307,Battle-Scarred,Covert
Jun 05 2015 01: +0,11.393,351,Battle-Scarred,Covert
Jun 06 2015 01: +0,11.983,317,Battle-Scarred,Covert
Jun 07 2015 01: +0,11.707,314,Battle-Scarred,Covert
Jun 08 2015 01: +0,11.526,342,Battle-Scarred,Covert
Jun 09 2015 01: +0,11.723,299,Battle-Scarred,Covert
Jun 10 2015 01: +0,11.976,294,Battle-Scarred,Covert
Jun 11 2015 01: +0,11.539,305,Battle-Scarred,Covert
Jun 12 2015 01: +0,11.159,347,Battle-Scarred,Covert
Jun 13 2015 01: +0,11.431,327,Battle-Scarred,Covert
Jun 14 2015 01: +0,10.847,336,Battle-Scarred,Covert
Jun 15 2015 01: +0,10.936,314,Battle-Scarred,Covert
Jun 16 2015 01: +0,10.654,336,Battle-Scarred,Covert
Jun 17 2015 01: +0,10.681,307,Battle-Scarred,Covert
Jun 18 2015 01: +0,11.054,262,Battle-Scarred,Covert
Jun 19 2015 01: +0,10.972,365,Battle-Scarred,Covert
Jun 20 2015 01: +0,11.045,311,Battle-Scarred,Covert
Jun 21 2015 01: +0,10.476,314,Battle-Scarred,Covert
Jun 22 2015 01: +0,10.978,332,Battle-Scarred,Covert
Jun 23 2015 01: +0,11.445,267,Battle-Scarred,Covert
Jun 24 2015 01: +0,12.043,266,Battle-Scarred,Covert
Jun 25 2015 01: +0,11.763,306,Battle-Scarred,Covert
Jun 26 2015 01: +0,11.997,316,Battle-Scarred,Covert
Jun 27 2015 01: +0,12.072,316,Battle-Scarred,Covert
Jun 28 2015 01: +0,11.476,240,Battle-Scarred,Covert
Jun 29 2015 01: +0,11.701,321,Battle-Scarred,Covert
Jun 30 2015 01: +0,12.4,300,Battle-Scarred,Covert
Jul 01 2015 01: +0,12.967,288,Battle-Scarred,Covert
